Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Charge per Tenure,Revenue Share,Service Count
1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,3521,4.13421052631579,0.6614736842105263,1
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,4624,2.312790697674419,0.8374736842105264,4
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,4694,5.04,0.21221052631578946,0
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,4149,5.696153846153846,0.623578947368421,3
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,3167,3.4375,0.4631578947368421,1
1,0,1,0,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,3807,11.21875,0.7557894736842106,3
1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2,4550,5.676666666666667,0.7170526315789474,1
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55,3019,23.65,0.7966315789473684,2
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,2827,5.544117647058823,0.7936842105263158,3
1,0,1,0,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,4415,1.0977272727272727,0.6101052631578947,4
0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,2317,2.4465116279069767,0.8858947368421053,4
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,4458,11.835714285714285,0.6976842105263158,1
1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,5860,1.923148148148148,0.8745263157894736,4
0,0,1,0,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2,4565,13.933333333333332,0.704,2
1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,4454,1.5717391304347827,0.9132631578947369,5
0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,5646,22.875,0.7705263157894737,2
1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,866.45,4306,6.2192307692307685,0.6808421052631578,2
0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,2076.2,4044,1.1147727272727272,0.41305263157894734,3
1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,7299.65,6284,1.526086956521739,0.8867368421052632,4
1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,2291.2,3878,3.4211538461538464,0.7490526315789474,2
1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,110.85,7491.75,4281,1.6544776119402984,0.9334736842105262,5
0,0,1,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.2,7723.9,5947,1.6084507042253522,0.9616842105263158,6
1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,36.5,1032.0,4564,1.3035714285714286,0.30736842105263157,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,70.75,3963,35.375,0.5957894736842105,0
1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,130.75,4710,10.0375,0.33810526315789474,2
1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2653.65,2233,3.1483333333333334,0.7953684210526316,2
0,0,1,0,36,1,2,1,0,2,2,0,2,0,0,1,0,97.35,3457.9,4544,2.631081081081081,0.8197894736842105,3
1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,3,45.3,45.3,4954,22.65,0.3814736842105263,2
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,94.95,178.1,4493,31.650000000000002,0.7995789473684211,3
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6,4162,3.4269230769230767,0.3751578947368421,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45,4517,11.725,0.1974736842105263,0
1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,29.7,3383,14.85,0.2501052631578947,1
0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,6039.9,4160,1.6849999999999998,0.8513684210526316,3
0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,50.65,151.3,2876,12.6625,0.4265263157894737,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.4,55.4,2294,27.7,0.4665263157894737,1
0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6,2905,45.3,0.7629473684210526,2
1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,156.35,5204,28.95,0.7313684210526316,1
0,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,0,99.05,2952.85,3179,3.3016666666666667,0.8341052631578947,3
0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,5916.45,4861,2.099056603773585,0.9368421052631579,5
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,113.35,4235,18.366666666666667,0.464,2
1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,1359.0,2003,7.303571428571429,0.8610526315789474,3
1,1,0,0,19,1,0,1,0,0,2,0,2,2,0,1,1,95.9,1777.9,2851,4.795,0.8075789473684211,3
0,1,0,0,47,1,2,1,0,2,0,2,2,0,0,1,2,95.05,4504.55,5214,1.9802083333333333,0.8004210526315789,3
0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,1,53.85,259.8,5435,8.975,0.4534736842105263,2
1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35,5648,1.9660377358490566,0.8774736842105263,4
0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,2203.65,4873,1.1686046511627908,0.4231578947368421,0
0,0,0,0,25,1,0,1,0,2,2,0,2,2,0,1,2,99.5,2369.05,5932,3.826923076923077,0.8378947368421052,4
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,71.0,672.55,2236,7.1,0.5978947368421053,0
0,0,0,0,16,1,0,1,0,2,2,0,0,2,0,1,1,93.2,1573.7,5497,5.482352941176471,0.7848421052631579,3
1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,126.05,3864,3.225,0.16294736842105265,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,64.55,2158,4.9625,0.16715789473684212,0
0,0,1,0,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,3243.45,5000,3.25625,0.8774736842105263,4
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.25,79.25,5533,39.625,0.6673684210526316,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,44.9,2632,22.45,0.3781052631578947,0
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.1,659.65,2457,6.372727272727272,0.5903157894736841,0
1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.65,118.5,4207,5.93,0.2496842105263158,1
1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,3365.85,5107,1.7693181818181818,0.655578947368421,1
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,2,54.3,195.3,5834,10.86,0.4572631578947368,1
0,1,0,0,11,1,2,1,0,0,0,0,2,2,0,1,0,95.15,997.65,4074,7.929166666666667,0.8012631578947369,2
1,0,1,0,47,1,2,1,2,0,2,2,2,2,1,1,1,110.85,5275.8,3344,2.3093749999999997,0.9334736842105262,5
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.5,80.5,2734,40.25,0.6778947368421052,1
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,72.2,305.55,5668,14.440000000000001,0.608,0
1,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,3,51.5,900.5,5659,2.861111111111111,0.4336842105263158,1
1,1,0,0,43,1,0,1,0,0,0,0,2,2,0,1,3,89.55,3856.75,3802,2.0352272727272727,0.7541052631578947,2
1,0,1,0,21,1,2,0,2,2,0,2,2,0,1,0,3,77.5,1625.0,5353,3.522727272727273,0.6526315789473685,4
1,0,1,0,42,1,2,1,0,2,2,0,2,0,0,1,0,95.25,3959.35,2075,2.2151162790697674,0.8021052631578948,3
1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85.0,3969.4,2097,1.8085106382978724,0.7157894736842105,2
0,0,1,0,5,1,0,1,0,0,0,2,2,0,0,1,2,85.75,470.95,3608,14.291666666666666,0.7221052631578947,2
0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,560.6,3330,14.035714285714286,0.8273684210526315,3
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.7,25.7,4095,12.85,0.21642105263157893,0
0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.0,506.9,5672,8.625,0.5810526315789474,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.05,80.35,4662,15.35,0.3877894736842105,0
0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,3,76.4,76.4,2426,38.2,0.6433684210526316,1
0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,514.0,5180,16.75,0.8463157894736842,3
1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,880.2,2061,1.7413043478260868,0.3372631578947368,2
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95,5066,34.975,0.5890526315789474,0
1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.3,93.3,2578,46.65,0.7856842105263158,2
1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05,5598,12.2875,0.41389473684210526,1
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,35.05,35.05,3706,17.525,0.29515789473684206,1
0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,73.0,73.0,4116,36.5,0.6147368421052631,1
1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2716.3,2583,2.466176470588235,0.7061052631578947,2
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,3706,35.05,0.5903157894736841,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,142.35,2189,23.55,0.5949473684210527,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,33.2,5627,6.783333333333334,0.1713684210526316,0
0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,287.4,5236,24.75,0.8336842105263158,4
1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,2254.2,5869,3.109259259259259,0.7069473684210527,1
1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,7752.3,4495,1.7088235294117649,0.9785263157894737,6
0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,6585.35,4296,1.301388888888889,0.7890526315789473,2
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,5707,9.85,0.16589473684210526,0
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,413.65,4600,12.591666666666667,0.6362105263157894,0
0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,714.15,3847,7.765000000000001,0.6538947368421053,1
0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2497.2,4232,3.5185185185185186,0.8,3
1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5643.4,4406,1.9163636363636365,0.8875789473684211,5
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,197.7,3790,31.95,0.8071578947368421,3
1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,79.15,4243,39.575,0.6665263157894737,1
0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,655.85,2486,0.6338709677419354,0.1654736842105263,0
0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,303.15,2085,15.8,0.6652631578947369,1
0,0,1,0,17,1,0,1,2,0,0,2,2,0,0,0,2,91.85,1574.45,5643,5.102777777777778,0.7734736842105263,3
0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6441.4,5507,1.7377049180327868,0.8926315789473684,4
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,49.9,3113,24.95,0.4202105263157895,1
0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,1358.85,2008,7.167857142857143,0.8450526315789473,3
0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2869.85,5165,1.9217948717948719,0.6311578947368421,0
1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,49.25,4478,24.625,0.4147368421052632,1
1,0,1,0,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,5071.05,5897,2.033333333333333,0.8732631578947369,4
1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,5769.6,6110,1.3598484848484849,0.7557894736842106,3
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,20.3,3830,10.15,0.17094736842105263,0
1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,700.85,2016,12.74375,0.8585263157894737,3
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7,5569,31.333333333333332,0.791578947368421,2
0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,4016.85,4880,1.941304347826087,0.752,2
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,74.3,5996,37.15,0.6256842105263157,1
1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,44.65,3704,22.325,0.376,3
1,0,1,0,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,1095.3,4745,6.003571428571428,0.7077894736842105,2
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,788.8,3492,7.336363636363637,0.6795789473684211,1
1,0,0,0,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,364.55,2777,20.34,0.856421052631579,3
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,3663,10.2,0.17178947368421052,0
1,0,1,0,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,4213.35,2098,2.4428571428571426,0.864,4
1,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,7723.7,4072,1.4722222222222223,0.8926315789473684,4
0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,154.65,4412,13.775,0.464,2
1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,7348.8,4859,1.5214285714285714,0.8968421052631579,4
0,0,1,0,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2954.5,3590,2.759090909090909,0.7667368421052632,2
0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3807.35,5748,1.4903846153846154,0.6526315789473685,1
0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45,4481,0.7424657534246576,0.45642105263157895,4
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,418.4,5816,9.892857142857142,0.5831578947368421,0
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,50.5,2077,25.25,0.42526315789473684,1
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,3429,37.2,0.6265263157894737,0
1,0,0,0,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7,2872,2.4828125,0.6690526315789473,4
1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,6219.6,5411,1.773728813559322,0.8812631578947369,4
1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4871.05,5166,2.084375,0.8425263157894737,3
1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,4398.15,3486,2.2344444444444442,0.8467368421052631,4
1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,5332,31.883333333333336,0.8054736842105263,3
0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,94.4,5764,47.2,0.7949473684210526,3
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,3809,27.5,0.4631578947368421,1
1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,101.45,4390,50.725,0.8543157894736843,3
0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,350.3,3889,11.325000000000001,0.5722105263157895,3
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5,3365,34.75,0.5852631578947368,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,18.85,4132,9.425,0.15873684210526318,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,4073,34.6,0.5827368421052632,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,5258,34.825,0.5865263157894738,0
1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,4086.3,2837,2.4841463414634144,0.8576842105263157,3
0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,2,82.3,82.3,4278,41.15,0.6930526315789474,2
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,267.6,4183,19.8125,0.6673684210526316,1
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,84.6,1115.2,2659,6.042857142857143,0.712421052631579,1
0,0,1,0,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,5989,1.5830508474576273,0.7865263157894737,3
0,0,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,5458,2.1906976744186046,0.7932631578947369,2
1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,25.05,2119,12.525,0.21094736842105263,0
0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,25.1,712.85,2796,0.8366666666666667,0.2113684210526316,0
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,48.95,48.95,3913,24.475,0.41221052631578947,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,5774,22.65,0.3814736842105263,0
1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,85.85,167.3,3273,28.616666666666664,0.7229473684210526,2
1,0,0,0,10,1,2,1,0,0,0,0,2,2,0,0,2,95.2,930.4,4922,8.654545454545454,0.8016842105263158,2
1,0,0,0,49,1,2,1,0,0,0,2,2,2,1,1,0,100.6,5069.65,5585,2.012,0.8471578947368421,3
1,0,1,1,6,1,0,0,0,2,2,0,0,0,0,1,3,55.3,324.25,3878,7.8999999999999995,0.46568421052631576,2
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.85,156.4,5378,24.95,0.6303157894736842,0
1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3626.1,2473,2.8430555555555554,0.8618947368421053,4
1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.65,7968.85,5563,1.6288732394366199,0.9738947368421053,6
1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,152.45,3280,26.616666666666664,0.6724210526315789,2
1,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,76.0,1130.85,4938,4.75,0.64,0
0,1,0,0,42,1,2,1,0,2,2,0,2,2,0,1,0,104.75,4323.45,2984,2.436046511627907,0.8821052631578947,4
0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,703.55,5900,7.465000000000001,0.6286315789473684,4
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,56.25,3065,28.125,0.47368421052631576,1
1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,2249.95,3584,4.822727272727272,0.8934736842105263,4
0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,79.75,159.4,4038,26.583333333333332,0.671578947368421,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,68.65,3052,34.325,0.5781052631578948,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,327.45,4327,1.1911764705882353,0.1705263157894737,0
0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1369.8,3369,6.680000000000001,0.8437894736842105,3
1,0,1,0,15,1,2,1,0,0,0,0,0,0,0,1,0,74.9,1107.25,2510,4.68125,0.6307368421052632,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,2874,35.425,0.5966315789473684,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,134.7,2320,23.266666666666666,0.5877894736842105,0
1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2978.3,6041,0.9741071428571428,0.45936842105263154,4
0,0,0,0,7,1,0,0,0,0,0,2,2,2,0,1,1,70.75,450.8,2248,8.84375,0.5957894736842105,3
0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,94.1,1215.6,2973,6.721428571428571,0.7924210526315789,3
0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,29.7,91.7,2613,7.425,0.2501052631578947,1
1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,110.9,7432.05,4389,1.655223880597015,0.9338947368421053,5
0,0,1,0,38,1,2,1,0,0,2,2,2,2,0,1,2,105.0,4026.4,2341,2.6923076923076925,0.8842105263157894,4
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,25.3,5421,12.65,0.21305263157894738,0
1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,1193.05,5866,2.3978260869565218,0.46442105263157896,2
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,4389,10.05,0.16926315789473687,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.9,69.9,2100,34.95,0.5886315789473685,0
1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,4528.0,3370,2.3045454545454547,0.8538947368421053,3
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.8,80.8,4424,40.4,0.6804210526315789,1
1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,118.3,5344,20.683333333333334,0.5225263157894736,1
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,76.45,76.45,3763,38.225,0.6437894736842106,0
0,1,0,0,12,1,2,1,0,2,0,0,2,0,0,1,2,91.3,1094.5,4703,7.023076923076923,0.7688421052631579,2
1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,573.75,5750,13.678571428571429,0.8063157894736842,3
0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,2274.9,3918,1.79,0.527578947368421,3
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,74.5,2016,37.25,0.6273684210526316,0
0,0,1,0,10,1,2,1,0,2,2,0,2,2,0,1,1,102.1,1068.85,3596,9.281818181818181,0.8597894736842104,4
0,0,0,0,16,1,0,0,2,0,0,0,0,0,0,1,2,50.15,762.25,4254,2.9499999999999997,0.4223157894736842,1
0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,86.5,582.5,3887,10.8125,0.728421052631579,1
1,1,0,0,27,1,2,1,0,2,0,0,0,0,0,1,2,81.45,2122.05,2571,2.9089285714285715,0.6858947368421053,1
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,69.15,4179,34.575,0.5823157894736842,0
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,723.4,3246,7.955,0.6698947368421052,1
0,0,0,0,48,1,0,1,0,2,2,2,2,0,2,1,3,95.5,4627.85,2459,1.9489795918367347,0.8042105263157895,4
1,1,0,0,3,1,2,1,0,0,2,0,2,0,0,0,2,91.05,289.1,2194,22.7625,0.7667368421052632,2
0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,172.85,4225,26.400000000000002,0.6669473684210526,1
0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,1,2,45.25,85.5,4566,15.083333333333334,0.38105263157894737,2
0,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.3,1096.25,5342,4.953333333333333,0.6256842105263157,0
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,228.0,5657,18.525,0.624,0
1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,5746.15,5247,1.7344827586206895,0.8471578947368421,3
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,209.1,3190,18.75,0.631578947368421,0
0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,4481.0,6080,1.08,0.5911578947368421,4
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.75,154.85,4407,23.583333333333332,0.5957894736842105,0
1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,593.75,3624,3.8653846153846154,0.4231578947368421,1
0,1,0,0,40,1,0,1,2,2,0,0,0,0,0,1,1,79.2,3233.85,3207,1.931707317073171,0.6669473684210526,2
0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,1062.1,5239,7.384615384615385,0.8084210526315789,3
0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,5440.9,5763,1.8199999999999998,0.8429473684210526,3
0,0,1,1,4,1,0,0,0,2,0,2,0,0,0,0,3,56.5,235.1,5758,11.3,0.47578947368421054,2
0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,1,2,85.0,85.0,2650,42.5,0.7157894736842105,2
1,0,1,0,51,0,1,0,2,2,2,0,2,2,1,0,2,59.3,3014.65,5633,1.1403846153846153,0.4993684210526316,5
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,184.4,4455,9.879999999999999,0.416,1
1,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,55.0,2010.55,2220,1.5277777777777777,0.4631578947368421,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,2637,34.6,0.5827368421052632,0
1,0,0,0,38,1,0,0,0,0,2,2,0,2,1,1,3,62.3,2354.8,3818,1.5974358974358973,0.5246315789473684,3
1,1,1,0,37,1,2,1,0,0,0,0,2,2,0,1,2,92.5,3473.4,4127,2.4342105263157894,0.7789473684210526,2
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,69.65,220.1,2421,17.4125,0.5865263157894738,0
1,0,0,0,61,1,2,1,2,0,2,2,2,2,2,1,1,111.6,6876.05,4495,1.7999999999999998,0.9397894736842105,5
0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,1,48.55,501.0,4444,4.045833333333333,0.4088421052631579,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,4197,10.1,0.17010526315789473,0
1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,733.35,2933,1.9825,0.33389473684210524,2
1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1334.0,5327,0.43684210526315786,0.20968421052631578,0
